video_id,subject,action,camera,repetition,setup
S007C003P017R002A033_rgb.avi,17,33,3,2,7
S016C002P039R001A058_rgb.avi,39,58,2,1,16
S015C003P037R002A041_rgb.avi,37,41,3,2,15
S009C002P025R002A009_rgb.avi,25,9,2,2,9
S011C003P015R001A053_rgb.avi,15,53,3,1,11
S007C003P017R001A003_rgb.avi,17,3,3,1,7
S006C002P024R002A004_rgb.avi,24,4,2,2,6
S011C002P015R002A022_rgb.avi,15,22,2,2,11
S015C002P037R001A030_rgb.avi,37,30,2,1,15
S016C003P039R001A019_rgb.avi,39,19,3,1,16
S011C002P015R001A012_rgb.avi,15,12,2,1,11
S009C003P025R002A048_rgb.avi,25,48,3,2,9
S016C003P039R002A029_rgb.avi,39,29,3,2,16
S007C002P017R001A042_rgb.avi,17,42,2,1,7
S007C002P007R002A030_rgb.avi,7,30,2,2,7
S006C003P024R002A045_rgb.avi,24,45,3,2,6
S007C003P026R001A049_rgb.avi,26,49,3,1,7
S005C003P013R001A040_rgb.avi,13,40,3,1,5
S013C003P019R002A037_rgb.avi,19,37,3,2,13
S016C002P008R002A022_rgb.avi,8,22,2,2,16
S004C002P020R002A047_rgb.avi,20,47,2,2,4
S016C002P040R001A019_rgb.avi,40,19,2,1,16
S013C003P019R001A007_rgb.avi,19,7,3,1,13
S016C002P008R001A012_rgb.avi,8,12,2,1,16
S015C003P016R002A049_rgb.avi,16,49,3,2,15
S016C002P040R002A029_rgb.avi,40,29,2,2,16
S009C003P016R001A005_rgb.avi,16,5,3,1,9
S008C002P025R002A002_rgb.avi,25,2,2,2,8
S010C003P015R001A058_rgb.avi,15,58,3,1,10
S014C003P027R001A038_rgb.avi,27,38,3,1,14
S006C003P017R001A008_rgb.avi,17,8,3,1,6
S008C002P025R001A032_rgb.avi,25,32,2,1,8
S014C003P027R002A008_rgb.avi,27,8,3,2,14
S009C003P016R002A035_rgb.avi,16,35,3,2,9
S008C002P035R002A040_rgb.avi,35,40,2,2,8
S006C003P017R002A038_rgb.avi,17,38,3,2,6
S012C003P028R001A046_rgb.avi,28,46,3,1,12
S007C003P015R001A034_rgb.avi,15,34,3,1,7
S004C002P003R001A048_rgb.avi,3,48,2,1,4
S017C003P008R001A058_rgb.avi,8,58,3,1,17
S002C002P014R002A053_rgb.avi,14,53,2,2,2
S011C003P007R002A016_rgb.avi,7,16,3,2,11
S015C003P025R001A004_rgb.avi,25,4,3,1,15
S007C003P015R002A004_rgb.avi,15,4,3,2,7
S011C003P017R002A054_rgb.avi,17,54,3,2,11
S015C003P025R002A034_rgb.avi,25,34,3,2,15
S011C003P007R001A026_rgb.avi,7,26,3,1,11
S004C003P003R001A009_rgb.avi,3,9,3,1,4
S002C003P014R002A012_rgb.avi,14,12,3,2,2
S017C002P008R001A019_rgb.avi,8,19,2,1,17
S011C002P007R002A057_rgb.avi,7,57,2,2,11
S015C002P025R001A045_rgb.avi,25,45,2,1,15
S011C002P017R001A025_rgb.avi,17,25,2,1,11
S002C003P014R001A022_rgb.avi,14,22,3,1,2
S017C002P008R002A029_rgb.avi,8,29,2,2,17
S004C003P003R002A039_rgb.avi,3,39,3,2,4
S007C002P015R002A045_rgb.avi,15,45,2,2,7
S011C002P017R002A015_rgb.avi,17,15,2,2,11
S009C002P016R001A044_rgb.avi,16,44,2,1,9
S008C003P035R001A031_rgb.avi,35,31,3,1,8
S010C002P015R001A019_rgb.avi,15,19,2,1,10
S008C003P025R002A043_rgb.avi,25,43,3,2,8
S012C002P028R002A037_rgb.avi,28,37,2,2,12
S006C002P017R001A049_rgb.avi,17,49,2,1,6
S014C002P027R002A049_rgb.avi,27,49,2,2,14
S010C002P015R002A029_rgb.avi,15,29,2,2,10
S008C003P035R002A001_rgb.avi,35,1,3,2,8
S012C002P028R001A007_rgb.avi,28,7,2,1,12
S012C002P017R002A033_rgb.avi,17,33,2,2,12
S016C002P025R002A053_rgb.avi,25,53,2,2,16
S017C003P016R001A054_rgb.avi,16,54,3,1,17
S012C002P007R001A041_rgb.avi,7,41,2,1,12
S012C002P017R001A003_rgb.avi,17,3,2,1,12
S001C003P004R001A046_rgb.avi,4,46,3,1,1
S009C003P008R001A009_rgb.avi,8,9,3,1,9
S011C002P038R002A053_rgb.avi,38,53,2,2,11
S011C002P028R001A021_rgb.avi,28,21,2,1,11
S006C003P001R002A023_rgb.avi,1,23,3,2,6
S014C003P039R001A034_rgb.avi,39,34,3,1,14
S008C002P033R001A029_rgb.avi,33,29,2,1,8
S003C002P018R001A011_rgb.avi,18,11,2,1,3
S010C003P013R001A001_rgb.avi,13,1,3,1,10
S011C002P028R002A011_rgb.avi,28,11,2,2,11
S006C003P001R001A013_rgb.avi,1,13,3,1,6
S014C003P039R002A004_rgb.avi,39,4,3,2,14
S009C003P008R002A039_rgb.avi,8,39,3,2,9
S003C002P008R001A053_rgb.avi,8,53,2,1,3
S010C003P013R002A031_rgb.avi,13,31,3,2,10
S006C003P019R001A046_rgb.avi,19,46,3,1,6
S008C002P033R002A019_rgb.avi,33,19,2,2,8
S003C002P018R002A021_rgb.avi,18,21,2,2,3
S011C003P038R002A012_rgb.avi,38,12,3,2,11
S009C002P008R001A048_rgb.avi,8,48,2,1,9
S011C003P028R001A060_rgb.avi,28,60,3,1,11
S003C003P018R001A050_rgb.avi,18,50,3,1,3
S003C003P008R002A022_rgb.avi,8,22,3,2,3
S006C002P019R002A037_rgb.avi,19,37,2,2,6
S010C002P013R001A040_rgb.avi,13,40,2,1,10
S011C003P028R002A050_rgb.avi,28,50,3,2,11
S014C002P039R002A045_rgb.avi,39,45,2,2,14
S006C002P001R001A052_rgb.avi,1,52,2,1,6
S011C003P038R001A022_rgb.avi,38,22,3,1,11
S003C003P008R001A012_rgb.avi,8,12,3,1,3
S006C002P019R001A007_rgb.avi,19,7,2,1,6
S003C003P018R002A060_rgb.avi,18,60,3,2,3
S008C003P033R002A058_rgb.avi,33,58,3,2,8
S016C003P025R002A012_rgb.avi,25,12,3,2,16
S017C002P016R001A015_rgb.avi,16,15,2,1,17
S001C002P004R002A037_rgb.avi,4,37,2,2,1
S017C002P016R002A025_rgb.avi,16,25,2,2,17
S012C003P007R002A030_rgb.avi,7,30,3,2,12
S016C003P025R001A022_rgb.avi,25,22,3,1,16
S012C003P017R001A042_rgb.avi,17,42,3,1,12
S001C002P004R001A007_rgb.avi,4,7,2,1,1
S007C003P001R001A018_rgb.avi,1,18,3,1,7
S004C002P007R002A016_rgb.avi,7,16,2,2,4
S008C003P008R002A032_rgb.avi,8,32,3,2,8
S002C002P008R001A058_rgb.avi,8,58,2,1,2
S012C002P015R001A034_rgb.avi,15,34,2,1,12
S004C002P007R001A026_rgb.avi,7,26,2,1,4
S008C003P008R001A002_rgb.avi,8,2,3,1,8
S007C003P001R002A028_rgb.avi,1,28,3,2,7
S001C003P006R002A041_rgb.avi,6,41,3,2,1
S012C002P015R002A004_rgb.avi,15,4,2,2,12
S013C002P017R001A008_rgb.avi,17,8,2,1,13
S005C002P015R001A058_rgb.avi,15,58,2,1,5
S010C003P019R001A021_rgb.avi,19,21,3,1,10
S015C002P008R001A034_rgb.avi,8,34,2,1,15
S003C002P002R002A043_rgb.avi,2,43,2,2,3
S013C002P017R002A038_rgb.avi,17,38,2,2,13
S007C002P028R001A046_rgb.avi,28,46,2,1,7
S010C003P019R002A011_rgb.avi,19,11,3,2,10
S015C002P008R002A004_rgb.avi,8,4,2,2,15
S007C003P028R002A037_rgb.avi,28,37,3,2,7
S013C003P017R001A049_rgb.avi,17,49,3,1,13
S005C003P015R001A019_rgb.avi,15,19,3,1,5
S010C002P019R001A060_rgb.avi,19,60,2,1,10
S003C003P002R002A002_rgb.avi,2,2,3,2,3
S007C003P028R001A007_rgb.avi,28,7,3,1,7
S010C002P019R002A050_rgb.avi,19,50,2,2,10
S003C003P002R001A032_rgb.avi,2,32,3,1,3
S015C003P008R002A045_rgb.avi,8,45,3,2,15
S005C003P015R002A029_rgb.avi,15,29,3,2,5
S001C002P006R001A030_rgb.avi,6,30,2,1,1
S007C002P001R001A059_rgb.avi,1,59,2,1,7
S004C003P007R002A057_rgb.avi,7,57,3,2,4
S002C003P008R001A019_rgb.avi,8,19,3,1,2
S008C002P008R001A043_rgb.avi,8,43,2,1,8
S012C003P015R002A045_rgb.avi,15,45,3,2,12
S002C003P008R002A029_rgb.avi,8,29,3,2,2
S011C002P025R002A014_rgb.avi,25,14,2,2,11
S010C003P016R001A013_rgb.avi,16,13,3,1,10
S015C002P007R001A006_rgb.avi,7,6,2,1,15
S013C002P008R002A048_rgb.avi,8,48,2,2,13
S003C002P015R002A024_rgb.avi,15,24,2,2,3
S007C002P027R002A044_rgb.avi,27,44,2,2,7
S010C003P016R002A023_rgb.avi,16,23,3,2,10
S015C002P007R002A036_rgb.avi,7,36,2,2,15
S011C002P025R001A024_rgb.avi,25,24,2,1,11
S015C002P017R001A044_rgb.avi,17,44,2,1,15
S003C002P015R001A014_rgb.avi,15,14,2,1,3
S014C002P015R002A048_rgb.avi,15,48,2,2,14
S017C003P003R002A034_rgb.avi,3,34,3,2,17
S004C002P008R002A024_rgb.avi,8,24,2,2,4
S001C003P001R001A054_rgb.avi,1,54,3,1,1
S004C002P008R001A014_rgb.avi,8,14,2,1,4
S008C003P007R001A030_rgb.avi,7,30,3,1,8
S017C003P003R001A004_rgb.avi,3,4,3,1,17
S001C002P001R002A025_rgb.avi,1,25,2,2,1
S014C003P015R002A009_rgb.avi,15,9,3,2,14
S008C002P007R002A041_rgb.avi,7,41,2,2,8
S001C002P001R001A015_rgb.avi,1,15,2,1,1
S004C003P008R001A055_rgb.avi,8,55,3,1,4
S017C002P003R001A045_rgb.avi,3,45,2,1,17
S014C003P015R001A039_rgb.avi,15,39,3,1,14
S015C003P017R002A035_rgb.avi,17,35,3,2,15
S011C003P025R002A055_rgb.avi,25,55,3,2,11
S010C002P016R001A052_rgb.avi,16,52,2,1,10
S015C003P007R001A047_rgb.avi,7,47,3,1,15
S013C003P008R002A009_rgb.avi,8,9,3,2,13
S007C003P027R002A005_rgb.avi,27,5,3,2,7
S015C003P017R001A005_rgb.avi,17,5,3,1,15
S007C003P027R001A035_rgb.avi,27,35,3,1,7
S003C003P015R001A055_rgb.avi,15,55,3,1,3
S013C003P008R001A039_rgb.avi,8,39,3,1,13
S007C002P025R001A043_rgb.avi,25,43,2,1,7
S003C002P017R001A023_rgb.avi,17,23,2,1,3
S003C002P007R002A051_rgb.avi,7,51,2,2,3
S006C003P016R002A044_rgb.avi,16,44,3,2,6
S011C002P027R001A013_rgb.avi,27,13,2,1,11
S009C003P017R002A049_rgb.avi,17,49,3,2,9
S003C002P017R002A013_rgb.avi,17,13,2,2,3
S015C002P015R002A043_rgb.avi,15,43,2,2,15
S011C002P027R002A023_rgb.avi,27,23,2,2,11
S011C003P016R002A028_rgb.avi,16,28,3,2,11
S017C003P009R002A014_rgb.avi,9,14,3,2,17
S012C002P018R002A001_rgb.avi,18,1,2,2,12
S008C003P015R001A045_rgb.avi,15,45,3,1,8
S011C003P016R001A018_rgb.avi,16,18,3,1,11
S005C003P021R001A041_rgb.avi,21,41,3,1,5
S012C002P008R002A043_rgb.avi,8,43,2,2,12
S017C003P009R001A024_rgb.avi,9,24,3,1,17
S001C003P003R002A053_rgb.avi,3,53,3,2,1
S012C002P018R001A031_rgb.avi,18,31,2,1,12
S008C002P015R002A034_rgb.avi,15,34,2,2,8
S001C002P003R001A022_rgb.avi,3,22,2,1,1
S017C002P009R002A055_rgb.avi,9,55,2,2,17
S012C003P018R002A040_rgb.avi,18,40,3,2,12
S005C002P021R002A030_rgb.avi,21,30,2,2,5
S012C003P008R001A032_rgb.avi,8,32,3,1,12
S008C002P015R001A004_rgb.avi,15,4,2,1,8
S011C002P016R001A059_rgb.avi,16,59,2,1,11
S012C003P008R002A002_rgb.avi,8,2,3,2,12
S001C002P003R002A012_rgb.avi,3,12,2,2,1
S007C003P025R001A002_rgb.avi,25,2,3,1,7
S003C003P007R002A010_rgb.avi,7,10,3,2,3
S006C002P016R002A005_rgb.avi,16,5,2,2,6
S009C002P017R002A008_rgb.avi,17,8,2,2,9
S011C003P027R001A052_rgb.avi,27,52,3,1,11
S015C003P015R001A032_rgb.avi,15,32,3,1,15
S003C003P007R001A020_rgb.avi,7,20,3,1,3
S006C002P016R001A035_rgb.avi,16,35,2,1,6
S003C003P017R002A052_rgb.avi,17,52,3,2,3
S007C003P025R002A032_rgb.avi,25,32,3,2,7
S009C002P017R001A038_rgb.avi,17,38,2,1,9
S015C003P015R002A002_rgb.avi,15,2,3,2,15
S002C002P013R001A046_rgb.avi,13,46,2,1,2
S014C002P019R002A031_rgb.avi,19,31,2,2,14
S011C003P008R002A024_rgb.avi,8,24,3,2,11
S002C002P003R002A034_rgb.avi,3,34,2,2,2
S011C003P018R001A056_rgb.avi,18,56,3,1,11
S017C003P017R002A018_rgb.avi,17,18,3,2,17
S002C002P003R001A004_rgb.avi,3,4,2,1,2
S014C002P019R001A001_rgb.avi,19,1,2,1,14
S011C003P008R001A014_rgb.avi,8,14,3,1,11
S017C003P017R001A028_rgb.avi,17,28,3,1,17
S013C003P025R001A048_rgb.avi,25,48,3,1,13
S012C003P027R002A044_rgb.avi,27,44,3,2,12
S012C003P037R001A036_rgb.avi,37,36,3,1,12
S006C003P008R002A048_rgb.avi,8,48,3,2,6
S009C003P019R001A037_rgb.avi,19,37,3,1,9
S005C002P016R001A013_rgb.avi,16,13,2,1,5
S003C002P001R002A008_rgb.avi,1,8,2,2,3
S012C003P037R002A006_rgb.avi,37,6,3,2,12
S008C002P032R001A055_rgb.avi,32,55,2,1,8
S003C002P001R001A038_rgb.avi,1,38,2,1,3
S009C003P019R002A007_rgb.avi,19,7,3,2,9
S005C002P016R002A023_rgb.avi,16,23,2,2,5
S012C002P027R002A005_rgb.avi,27,5,2,2,12
S006C002P008R002A009_rgb.avi,8,9,2,2,6
S008C003P032R002A024_rgb.avi,32,24,3,2,8
S005C003P016R001A052_rgb.avi,16,52,3,1,5
S003C003P001R002A049_rgb.avi,1,49,3,2,3
S006C002P008R001A039_rgb.avi,8,39,2,1,6
S012C002P037R002A047_rgb.avi,37,47,2,2,12
S008C003P032R001A014_rgb.avi,32,14,3,1,8
S012C002P027R001A035_rgb.avi,27,35,2,1,12
S009C002P019R002A046_rgb.avi,19,46,2,2,9
S002C003P013R001A007_rgb.avi,13,7,3,1,2
S011C002P018R001A017_rgb.avi,18,17,2,1,11
S013C002P025R002A039_rgb.avi,25,39,2,2,13
S017C002P017R002A059_rgb.avi,17,59,2,2,17
S002C003P003R001A045_rgb.avi,3,45,3,1,2
S011C002P018R002A027_rgb.avi,18,27,2,2,11
S014C003P019R001A040_rgb.avi,19,40,3,1,14
S002C003P013R002A037_rgb.avi,13,37,3,2,2
S011C002P008R001A055_rgb.avi,8,55,2,1,11
S013C002P025R001A009_rgb.avi,25,9,2,1,13
S011C003P002R002A004_rgb.avi,2,4,3,2,11
S007C003P018R002A001_rgb.avi,18,1,3,2,7
S002C002P009R002A014_rgb.avi,9,14,2,2,2
S008C003P001R002A059_rgb.avi,1,59,3,2,8
S006C002P023R002A021_rgb.avi,23,21,2,2,6
S002C002P011R002A041_rgb.avi,11,41,2,2,2
S007C003P018R001A031_rgb.avi,18,31,3,1,7
S002C002P009R001A024_rgb.avi,9,24,2,1,2
S007C003P008R002A043_rgb.avi,8,43,3,2,7
S011C003P002R001A034_rgb.avi,2,34,3,1,11
S010C002P021R001A041_rgb.avi,21,41,2,1,10
S006C002P023R001A011_rgb.avi,23,11,2,1,6
S013C002P016R002A044_rgb.avi,16,44,2,2,13
S016C003P007R002A051_rgb.avi,7,51,3,2,16
S012C003P025R001A043_rgb.avi,25,43,3,1,12
S005C002P004R002A056_rgb.avi,4,56,2,2,5
S008C002P030R002A052_rgb.avi,30,52,2,2,8
S005C003P004R001A027_rgb.avi,4,27,3,1,5
S013C003P016R002A005_rgb.avi,16,5,3,2,13
S008C003P030R001A023_rgb.avi,30,23,3,1,8
S016C002P007R002A010_rgb.avi,7,10,2,2,16
S012C002P025R001A002_rgb.avi,25,2,2,1,12
S005C003P004R002A017_rgb.avi,4,17,3,2,5
S012C002P025R002A032_rgb.avi,25,32,2,2,12
S013C003P016R001A035_rgb.avi,16,35,3,1,13
S008C003P030R002A013_rgb.avi,30,13,3,2,8
S016C002P007R001A020_rgb.avi,7,20,2,1,16
S011C002P002R002A045_rgb.avi,2,45,2,2,11
S007C002P008R001A032_rgb.avi,8,32,2,1,7
S010C003P021R002A030_rgb.avi,21,30,3,2,10
S008C002P001R002A018_rgb.avi,1,18,2,2,8
S007C002P018R002A040_rgb.avi,18,40,2,2,7
S002C003P009R002A055_rgb.avi,9,55,3,2,2
S006C003P023R002A060_rgb.avi,23,60,3,2,6
S008C002P001R001A028_rgb.avi,1,28,2,1,8
S007C002P008R002A002_rgb.avi,8,2,2,2,7
S002C003P011R001A030_rgb.avi,11,30,3,1,2
S006C003P023R001A050_rgb.avi,23,50,3,1,6
S014C003P007R001A048_rgb.avi,7,48,3,1,14
S001C002P003R002A016_rgb.avi,3,16,2,2,1
S012C003P008R002A006_rgb.avi,8,6,3,2,12
S005C002P021R001A004_rgb.avi,21,4,2,1,5
S008C002P015R002A030_rgb.avi,15,30,2,2,8
S012C003P008R001A036_rgb.avi,8,36,3,1,12
S005C002P021R002A034_rgb.avi,21,34,2,2,5
S012C003P018R002A044_rgb.avi,18,44,3,2,12
S017C002P009R002A051_rgb.avi,9,51,2,2,17
S001C002P003R001A026_rgb.avi,3,26,2,1,1
S007C003P025R002A036_rgb.avi,25,36,3,2,7
S003C003P017R002A056_rgb.avi,17,56,3,2,3
S006C002P016R001A031_rgb.avi,16,31,2,1,6
S003C003P007R001A024_rgb.avi,7,24,3,1,3
S005C003P018R001A018_rgb.avi,18,18,3,1,5
S008C003P034R001A049_rgb.avi,34,49,3,1,8
S015C003P015R002A006_rgb.avi,15,6,3,2,15
S006C002P016R002A001_rgb.avi,16,1,2,2,6
S003C003P007R002A014_rgb.avi,7,14,3,2,3
S007C003P025R001A006_rgb.avi,25,6,3,1,7
S005C003P018R002A028_rgb.avi,18,28,3,2,5
S015C003P015R001A036_rgb.avi,15,36,3,1,15
S011C003P027R001A056_rgb.avi,27,56,3,1,11
S003C002P017R002A017_rgb.avi,17,17,2,2,3
S011C002P027R002A027_rgb.avi,27,27,2,2,11
S015C002P015R002A047_rgb.avi,15,47,2,2,15
S008C002P034R001A008_rgb.avi,34,8,2,1,8
S005C002P018R001A059_rgb.avi,18,59,2,1,5
S006C003P016R002A040_rgb.avi,16,40,3,2,6
S003C002P007R002A055_rgb.avi,7,55,2,2,3
S003C002P017R001A027_rgb.avi,17,27,2,1,3
S007C002P025R001A047_rgb.avi,25,47,2,1,7
S011C002P027R001A017_rgb.avi,27,17,2,1,11
S008C002P034R002A038_rgb.avi,34,38,2,2,8
S014C002P007R001A009_rgb.avi,7,9,2,1,14
S008C003P015R001A041_rgb.avi,15,41,3,1,8
S012C002P018R001A035_rgb.avi,18,35,2,1,12
S001C003P003R002A057_rgb.avi,3,57,3,2,1
S017C003P009R001A020_rgb.avi,9,20,3,1,17
S012C002P008R002A047_rgb.avi,8,47,2,2,12
S005C003P021R001A045_rgb.avi,21,45,3,1,5
S014C002P007R002A039_rgb.avi,7,39,2,2,14
S012C002P018R002A005_rgb.avi,18,5,2,2,12
S017C003P009R002A010_rgb.avi,9,10,3,2,17
S001C002P001R001A011_rgb.avi,1,11,2,1,1
S017C002P003R001A041_rgb.avi,3,41,2,1,17
S004C003P008R001A051_rgb.avi,8,51,3,1,4
S001C002P001R002A021_rgb.avi,1,21,2,2,1
S008C002P007R002A045_rgb.avi,7,45,2,2,8
S015C003P017R001A001_rgb.avi,17,1,3,1,15
S016C002P019R001A028_rgb.avi,19,28,2,1,16
S003C003P015R001A051_rgb.avi,15,51,3,1,3
S007C003P027R001A031_rgb.avi,27,31,3,1,7
S015C003P007R001A043_rgb.avi,7,43,3,1,15
S010C002P016R001A056_rgb.avi,16,56,2,1,10
S011C003P025R002A051_rgb.avi,25,51,3,2,11
S015C003P017R002A031_rgb.avi,17,31,3,2,15
S007C003P027R002A001_rgb.avi,27,1,3,2,7
S016C002P019R002A018_rgb.avi,19,18,2,2,16
S015C002P017R001A040_rgb.avi,17,40,2,1,15
S011C002P025R001A020_rgb.avi,25,20,2,1,11
S015C002P007R002A032_rgb.avi,7,32,2,2,15
S010C003P016R002A027_rgb.avi,16,27,3,2,10
S003C002P015R001A010_rgb.avi,15,10,2,1,3
S015C002P007R001A002_rgb.avi,7,2,2,1,15
S010C003P016R001A017_rgb.avi,16,17,3,1,10
S011C002P025R002A010_rgb.avi,25,10,2,2,11
S007C002P027R002A040_rgb.avi,27,40,2,2,7
S003C002P015R002A020_rgb.avi,15,20,2,2,3
S016C003P019R002A059_rgb.avi,19,59,3,2,16
S001C003P001R001A050_rgb.avi,1,50,3,1,1
S008C003P007R001A034_rgb.avi,7,34,3,1,8
S004C002P008R001A010_rgb.avi,8,10,2,1,4
S001C003P001R002A060_rgb.avi,1,60,3,2,1
S008C003P007R002A004_rgb.avi,7,4,3,2,8
S004C002P008R002A020_rgb.avi,8,20,2,2,4
S017C003P003R002A030_rgb.avi,3,30,3,2,17
S010C002P018R001A018_rgb.avi,18,18,2,1,10
S005C003P004R002A013_rgb.avi,4,13,3,2,5
S016C002P007R001A024_rgb.avi,7,24,2,1,16
S008C003P030R002A017_rgb.avi,30,17,3,2,8
S013C003P016R001A031_rgb.avi,16,31,3,1,13
S012C002P025R002A036_rgb.avi,25,36,2,2,12
S010C002P018R002A028_rgb.avi,18,28,2,2,10
S005C003P004R001A023_rgb.avi,4,23,3,1,5
S012C002P025R001A006_rgb.avi,25,6,2,1,12
S016C002P007R002A014_rgb.avi,7,14,2,2,16
S008C003P030R001A027_rgb.avi,30,27,3,1,8
S013C003P016R002A001_rgb.avi,16,1,3,2,13
S010C003P021R001A004_rgb.avi,21,4,3,1,10
S007C002P008R002A006_rgb.avi,8,6,2,2,7
S001C002P007R001A048_rgb.avi,7,48,2,1,1
S006C003P023R001A054_rgb.avi,23,54,3,1,6
S002C003P011R001A034_rgb.avi,11,34,3,1,2
S002C003P009R002A051_rgb.avi,9,51,3,2,2
S007C002P018R002A044_rgb.avi,18,44,2,2,7
S010C003P021R002A034_rgb.avi,21,34,3,2,10
S007C002P008R001A036_rgb.avi,8,36,2,1,7
S011C002P002R002A041_rgb.avi,2,41,2,2,11
S013C002P037R002A048_rgb.avi,37,48,2,2,13
S008C002P019R002A049_rgb.avi,19,49,2,2,8
S002C003P011R002A004_rgb.avi,11,4,3,2,2
S013C003P037R001A039_rgb.avi,37,39,3,1,13
S010C002P021R001A045_rgb.avi,21,45,2,1,10
S011C003P002R001A030_rgb.avi,2,30,3,1,11
S007C003P008R002A047_rgb.avi,8,47,3,2,7
S002C002P009R001A020_rgb.avi,9,20,2,1,2
S007C003P018R001A035_rgb.avi,18,35,3,1,7
S006C002P023R001A015_rgb.avi,23,15,2,1,6
S008C003P019R001A038_rgb.avi,19,38,3,1,8
S001C003P007R001A009_rgb.avi,7,9,3,1,1
S002C002P009R002A010_rgb.avi,9,10,2,2,2
S007C003P018R002A005_rgb.avi,18,5,3,2,7
S013C003P037R002A009_rgb.avi,37,9,3,2,13
S002C002P011R002A045_rgb.avi,11,45,2,2,2
S006C002P023R002A025_rgb.avi,23,25,2,2,6
S001C003P007R002A039_rgb.avi,7,39,3,2,1
S008C003P019R002A008_rgb.avi,19,8,3,2,8
S005C002P004R002A052_rgb.avi,4,52,2,2,5
S010C003P018R001A059_rgb.avi,18,59,3,1,10
S008C002P030R002A056_rgb.avi,30,56,2,2,8
S012C003P025R001A047_rgb.avi,25,47,3,1,12
S016C003P007R002A055_rgb.avi,7,55,3,2,16
S013C002P016R002A040_rgb.avi,16,40,2,2,13
S012C002P027R001A031_rgb.avi,27,31,2,1,12
S003C003P019R001A028_rgb.avi,19,28,3,1,3
S008C003P032R001A010_rgb.avi,32,10,3,1,8
S012C002P037R002A043_rgb.avi,37,43,2,2,12
S009C002P019R002A042_rgb.avi,19,42,2,2,9
S003C003P019R002A018_rgb.avi,19,18,3,2,3
S008C003P032R002A020_rgb.avi,32,20,3,2,8
S012C002P027R002A001_rgb.avi,27,1,2,2,12
S005C003P016R001A056_rgb.avi,16,56,3,1,5
S011C002P008R001A051_rgb.avi,8,51,2,1,11
S002C003P013R002A033_rgb.avi,13,33,3,2,2
S014C003P019R001A044_rgb.avi,19,44,3,1,14
S011C002P018R002A023_rgb.avi,18,23,2,2,11
S002C003P003R001A041_rgb.avi,3,41,3,1,2
S011C002P018R001A013_rgb.avi,18,13,2,1,11
S002C003P013R001A003_rgb.avi,13,3,3,1,2
S011C003P008R001A010_rgb.avi,8,10,3,1,11
S014C002P019R001A005_rgb.avi,19,5,2,1,14
S011C003P018R001A052_rgb.avi,18,52,3,1,11
S002C002P003R002A030_rgb.avi,3,30,2,2,2
S011C003P008R002A020_rgb.avi,8,20,3,2,11
S014C002P019R002A035_rgb.avi,19,35,2,2,14
S002C002P013R001A042_rgb.avi,13,42,2,1,2
S008C002P032R001A051_rgb.avi,32,51,2,1,8
S012C003P037R002A002_rgb.avi,37,2,3,2,12
S005C002P016R002A027_rgb.avi,16,27,2,2,5
S009C003P019R002A003_rgb.avi,19,3,3,2,9
S012C003P037R001A032_rgb.avi,37,32,3,1,12
S003C002P019R002A059_rgb.avi,19,59,2,2,3
S012C003P027R002A040_rgb.avi,27,40,3,2,12
S005C002P016R001A017_rgb.avi,16,17,2,1,5
S009C003P019R001A033_rgb.avi,19,33,3,1,9
S007C002P015R002A041_rgb.avi,15,41,2,2,7
S002C003P014R001A026_rgb.avi,14,26,3,1,2
S012C003P019R002A038_rgb.avi,19,38,3,2,12
S011C002P017R002A011_rgb.avi,17,11,2,2,11
S002C003P014R002A016_rgb.avi,14,16,3,2,2
S012C003P019R001A008_rgb.avi,19,8,3,1,12
S011C002P017R001A021_rgb.avi,17,21,2,1,11
S015C002P025R001A041_rgb.avi,25,41,2,1,15
S011C002P007R002A053_rgb.avi,7,53,2,2,11
S008C003P035R002A005_rgb.avi,35,5,3,2,8
S012C002P028R001A003_rgb.avi,28,3,2,1,12
S008C003P025R002A047_rgb.avi,25,47,3,2,8
S008C003P035R001A035_rgb.avi,35,35,3,1,8
S009C002P016R001A040_rgb.avi,16,40,2,1,9
S012C002P028R002A033_rgb.avi,28,33,2,2,12
S008C002P035R002A044_rgb.avi,35,44,2,2,8
S009C003P016R002A031_rgb.avi,16,31,3,2,9
S008C002P025R001A036_rgb.avi,25,36,2,1,8
S012C003P028R001A042_rgb.avi,28,42,3,1,12
S008C002P025R002A006_rgb.avi,25,6,2,2,8
S009C003P016R001A001_rgb.avi,16,1,3,1,9
S011C003P007R001A022_rgb.avi,7,22,3,1,11
S015C003P025R002A030_rgb.avi,25,30,3,2,15
S011C003P017R002A050_rgb.avi,17,50,3,2,11
S012C002P019R001A049_rgb.avi,19,49,2,1,12
S002C002P014R002A057_rgb.avi,14,57,2,2,2
S007C003P015R001A030_rgb.avi,15,30,3,1,7
S011C003P017R001A060_rgb.avi,17,60,3,1,11
S011C003P007R002A012_rgb.avi,7,12,3,2,11
S011C002P015R001A016_rgb.avi,15,16,2,1,11
S015C002P037R002A004_rgb.avi,37,4,2,2,15
S006C003P024R002A041_rgb.avi,24,41,3,2,6
S007C002P007R002A034_rgb.avi,7,34,2,2,7
S013C002P028R002A038_rgb.avi,28,38,2,2,13
S007C002P017R001A046_rgb.avi,17,46,2,1,7
S016C003P021R001A048_rgb.avi,21,48,3,1,16
S015C002P037R001A034_rgb.avi,37,34,2,1,15
